Gene1	Gene2
GIP1	PAT1
GIP1	PBP4
GIP1	PBS2
GIP1	PEX18
GIP1	PHO23
GIP1	PIL1
GIP1	PUT4
GIP1	RAD1
GIP1	RAD51
GIP1	RIM8
GIP1	RPS0B
GIP1	RPS4B
GIP1	RPS6A
GIP1	RRM3
GIP1	RRP8
GIP1	RTS1
GIP1	SAS4
GIP1	SPP1
GIP1	SRB2
GIP1	SSD1
GIP1	SST2
GIP1	STE13
GIP1	TOM70
GIP1	UBP1
GIP1	VAM3
GIP1	VMA21
GIP1	VPH1
GIP1	VPS70
GIP1	YCR015C
GIP1	YDR018C
GIP1	YDR061W
GIP1	YGR035C
GIP1	YJL120W
GIP1	YJR120W
GIP1	YKL069W
GIP1	YLL017W
GIP1	YML037C
GIP1	YMR007W
GIP1	YOL036W
GIP1	YOR314W
GIP1	YPR076W
GIP1	YTA6
GIP1	YTA7
GIP1	cdc37-ts
GIP1	cdc4-2
GIP1	cog3-1
GIP1	prp31-1
GIP1	sec22-3
GIP1	sec61-2
GIP1	sly1-ts
GIP2	HAL9
GIP2	HDA1
GIP2	HIR2
GIP2	IDP1
GIP2	IES2
GIP2	IWR1
GIP2	MFA2
GIP2	MLP2
GIP2	MNN4
GIP2	MSA2
GIP2	NFU1
GIP2	OPT2
GIP2	PRM3
GIP2	PSD2
GIP2	PSK2
GIP2	QCR10
GIP2	RDI1
GIP2	ROG3
GIP2	RPS19B
GIP2	RRI1
GIP2	RTT107
GIP2	SCO2
GIP2	SIP4
GIP2	SKT5
GIP2	SLX1
GIP2	SRP101_damp
GIP2	STR3
GIP2	SUR2
GIP2	TFP1
GIP2	TRM9
GIP2	UBA3
GIP2	UBA4
GIP2	VMA13
GIP2	VMA21
GIP2	VMA22
GIP2	VMA6
GIP2	VMA8
GIP2	VMA9
GIP2	VPS64
GIP2	WHI2
GIP2	YGR021W
GIP2	YIH1
GIP2	YJR003C
GIP2	YPL109C
GIP2	arc15-10
GIP2	cdc3-3
GIP2	cdc37-ts
GIP2	cop1-1
GIP2	dbf4-3
GIP2	lst8-15
GIP2	met30-9
GIP2	pcf11-ts2
GIP2	prp31-1
GIP2	rfc5-1
GIP2	sec9-4
GIP3	GPT2
GIP3	HSP30
GIP3	HXT10
GIP3	IMD3
GIP3	INO80_damp
GIP3	IRA2
GIP3	IRC23
GIP3	KEM1
GIP3	LCB5
GIP3	MAD3
GIP3	MSC1
GIP3	NFU1
GIP3	OCA2
GIP3	OPI3
GIP3	OYE2
GIP3	PCI8
GIP3	PMT6
GIP3	QCR8
GIP3	RAD27
GIP3	RAD50
GIP3	REH1
GIP3	RGA2
GIP3	RHO4
GIP3	RIM9
GIP3	RMD1
GIP3	RRP15_damp
GIP3	RTG1
GIP3	RTG2
GIP3	RTG3
GIP3	RTT103
GIP3	SCS7
GIP3	SGN1
GIP3	SHO1
GIP3	SLM4
GIP3	SVF1
GIP3	TOM70
GIP3	TRF5
GIP3	UBC7
GIP3	URE2
GIP3	VMA8
GIP3	VTC1
GIP3	YGR021W
GIP3	YHR020W_damp
GIP3	YTA7
GIP3	abd1-5
GIP3	prp16-ts
GIP4	GLC7_damp
GIP4	GLR1
GIP4	HPT1
GIP4	ILV3_damp
GIP4	KGD2
GIP4	MNE1
GIP4	PAP2
GIP4	PAT1
GIP4	PCK1
GIP4	RAD51
GIP4	RMD1
GIP4	RML2
GIP4	RMT2
GIP4	RPL8A
GIP4	RPN13
GIP4	RPS30A
GIP4	SNZ1
GIP4	SST2
GIP4	SVL3
GIP4	TCO89
GIP4	TMS1
GIP4	VPS72
GIP4	YLR001C
GIP4	YME2
GIP4	YMR210W
GIP4	YTA7
GIP4	cdc2-7
GIP4	cdc3-3
GIP4	cdc37-ts
GIP4	cdc4-2
GIP4	prp4-1
GIP4	sly1-ts
GIP4	yhc1-3
GIR2	GYP8
GIR2	HOC1
GIR2	HOL1
GIR2	HOS2
GIR2	HST3
GIR2	HUL4
GIR2	MCM22
GIR2	MEU1
GIR2	MGR1
GIR2	MSC1
GIR2	NUP133
GIR2	PBS2
GIR2	PMT3
GIR2	POP4_damp
GIR2	POX1
GIR2	PPH21
GIR2	PSK2
GIR2	QNQ1
GIR2	RAD18
GIR2	RAD27
GIR2	RDI1
GIR2	REH1
GIR2	RML2
GIR2	RTT109
GIR2	RUP1
GIR2	SLX9
GIR2	SSA3
GIR2	TGL4
GIR2	TOM70
GIR2	UBI4
GIR2	UPF3
GIR2	UTR1
GIR2	VID24
GIR2	WHI3
GIR2	YDL233W
GIR2	YJR120W
GIR2	YNL046W
GIR2	cdc3-1
GIR2	cdc6-1
GIR2	prp4-1
GIR2	smc1-259
GIR2	spc24-1
GIR2	taf5-3
GIR2	yhc1-3
GIS1	GPX2
GIS1	INO80_damp
GIS1	KRE1
GIS1	LAS21
GIS1	LEA1
GIS1	LSM3_damp
GIS1	MEU1
GIS1	MRS3
GIS1	NMD2
GIS1	NOP16
GIS1	NPT1
GIS1	OST3
GIS1	PAP2
GIS1	PPT2
GIS1	RAP1_damp
GIS1	RHO2
GIS1	RML2
GIS1	RPS30A
GIS1	RTF1
GIS1	SCO2
GIS1	SHP1
GIS1	SKI7
GIS1	SLM4
GIS1	SLT2
GIS1	SPO12
GIS1	SWC3
GIS1	SWI3
GIS1	SWI4
GIS1	TLG2
GIS1	UBR1
GIS1	UBR2
GIS1	UPS1
GIS1	VTC1
GIS1	YBR238C
GIS1	YIL083C_damp
GIS1	YUR1
GIS1	act1-125
GIS1	bms1-1
GIS1	duo1-2
GIS1	ost1-6
GIS1	sec11-2
GIS1	ssl1-T242I
GIS1	tap42-11
GIS1	wbp1-1
GIS2	HDA1
GIS2	HMO1
GIS2	INO4
GIS2	IRC8
GIS2	IST3
GIS2	LIP2
GIS2	MET22
GIS2	MKT1
GIS2	MMM1
GIS2	MRS2
GIS2	NCL1
GIS2	NUM1
GIS2	OST3
GIS2	PCP1
GIS2	PIP2
GIS2	PPR1
GIS2	RBD2
GIS2	RDR1
GIS2	RPA34
GIS2	RPS0B
GIS2	RPS6A
GIS2	RPS8A
GIS2	SEF1
GIS2	SIW14
GIS2	SPO11
GIS2	SWI6
GIS2	SWS2
GIS2	SYN8
GIS2	TCM62
GIS2	VAM3
GIS2	VPS21
GIS2	YAR029W
GIS2	YCT1
GIS2	YDR132C
GIS2	YDR455C
GIS2	YGR287C
GIS2	YHL045W
GIS2	YKL066W
GIS2	YKL123W
GIS2	YKR041W
GIS2	YML090W
GIS2	YML119W
GIS2	YMR031W-A
GIS2	YOR021C
GIS3	GLC7_damp
GIS3	GVP36
GIS3	HIR1
GIS3	HOC1
GIS3	HOM6
GIS3	JNM1
GIS3	LGE1
GIS3	MSH2
GIS3	MSS11
GIS3	NRG2
GIS3	NUP188
GIS3	PAC11
GIS3	PEX12
GIS3	PEX4
GIS3	PEX5
GIS3	POL32
GIS3	PRB1
GIS3	QCR8
GIS3	RGP1
GIS3	RIM9
GIS3	RMD1
GIS3	RRI1
GIS3	RSB1
GIS3	RTF1
GIS3	SGN1
GIS3	SIN4
GIS3	SWD1
GIS3	TDH3
GIS3	TFP1
GIS3	TOF1
GIS3	UBP1
GIS3	ULA1
GIS3	UPF3
GIS3	VPS28
GIS3	YDL133W
GIS3	YGR021W
GIS3	YIR016W
GIS3	YKR104W
GIS3	YMR31
GIS3	YOR283W
GIS3	YPR098C
GIS3	YPT10
GIS3	YPT31
GIS3	YSR3
GIS3	cdc19-1
GIS3	cdc4-3
GIS3	gpi1-1
GIS3	mex67-ts5
GIS3	pob3-L78R
GIS3	rsc4-2
GIS4	GLC7_damp
GIS4	GRE3
GIS4	HOR2
GIS4	HSL1
GIS4	HST1
GIS4	HST4
GIS4	HTD2
GIS4	HXT17
GIS4	ILM1
GIS4	IST3
GIS4	KGD2
GIS4	KRE11
GIS4	LCB5
GIS4	LRS4
GIS4	LSM4_damp
GIS4	MAK16_damp
GIS4	MET31
GIS4	MLP1
GIS4	MNE1
GIS4	MNN11
GIS4	MSS2
GIS4	NIC96_damp
GIS4	NOP58_damp
GIS4	NUP100
GIS4	NUP60
GIS4	PAU12
GIS4	PDR1
GIS4	PET122
GIS4	PMA2
GIS4	PMP3
GIS4	PMT3
GIS4	POP4_damp
GIS4	PPT2
GIS4	PRB1
GIS4	PRM3
GIS4	PSD1
GIS4	QCR8
GIS4	RAD23
GIS4	RAD5
GIS4	RAS2
GIS4	RDI1
GIS4	RHR2
GIS4	RML2
GIS4	RNP1
GIS4	ROM1
GIS4	RPD3
GIS4	RPT2_damp
GIS4	RVB2_damp
GIS4	SBH1
GIS4	SEC66
GIS4	SEM1
GIS4	SGD1_damp
GIS4	SHP1
GIS4	SIN3
GIS4	SLA1
GIS4	SMT3_damp
GIS4	SOH1
GIS4	SSK2
GIS4	SSY1_damp
GIS4	SYM1
GIS4	TMA7
GIS4	TSA2
GIS4	UBP14
GIS4	UBR2
GIS4	UBX5
GIS4	ULA1
GIS4	UPS1
GIS4	VPS35
GIS4	VPS8
GIS4	XDJ1
GIS4	XYL2
GIS4	YCR016W
GIS4	YDR210W
GIS4	YFH1_damp
GIS4	YHR020W_damp
GIS4	YKR023W
GIS4	YLL054C
GIS4	YLR050C
GIS4	YLR152C
GIS4	YLR218C
GIS4	YNL086W
GIS4	YOR214C
GIS4	YPT10
GIS4	YTA7
GIS4	YUH1
GIS4	act1-125
GIS4	act1-136
GIS4	apc5-CA
GIS4	arc35-5
GIS4	cbf2-1
GIS4	cdc48-3
GIS4	dam1-9
GIS4	gpi1-1
GIS4	mge1-100
GIS4	ole1-m2
GIS4	orc2-2
GIS4	orc2-4
GIS4	orc3-70
GIS4	pkc1-4
GIS4	pkc1-ts
GIS4	pol12-ts
GIS4	prp28-101
GIS4	pse1-41
GIS4	rpn11-14
GIS4	rpn12-1
GIS4	rpt4-150
GIS4	smc3-1
GIS4	ssc1-2
GIS4	tel2-7
GIT1	GSG1
GIT1	GYP8
GIT1	MRS3
GIT1	PHO3
GIT1	QNQ1
GIT1	RAP1_damp
GIT1	RAS2
GIT1	RIM8
GIT1	SDO1_damp
GIT1	SVL3
GIT1	TMS1
GIT1	UBR1
GIT1	VAM10
GIT1	YBP2
GIT1	YEL020C
GIT1	YPR098C
GIT1	mge1-100
GIT1	sec16-2
GLC3	GPH1
GLC3	HAP4
GLC3	HOM6
GLC3	HYR1
GLC3	IGO1
GLC3	IME1
GLC3	LAG2
GLC3	LIP2
GLC3	MCT1
GLC3	MEH1
GLC3	NST1
GLC3	PCP1
GLC3	PET10
GLC3	PEX10
GLC3	PEX19
GLC3	PHO89
GLC3	PMP3
GLC3	RAD54
GLC3	RAS2
GLC3	RCR1
GLC3	RIM101
GLC3	RMD1
GLC3	RNH70
GLC3	RPL8B
GLC3	RPS0B
GLC3	RPS27B
GLC3	SED4
GLC3	SEF1
GLC3	SGF73
GLC3	SLI1
GLC3	SPE3
GLC3	SSE1
GLC3	SWI6
GLC3	TSR3
GLC3	VPS17
GLC3	VPS24
GLC3	VPS41
GLC3	YAR1
GLC3	YBL095W
GLC3	YCK2
GLC3	YDJ1
GLC3	YDL062W
GLC3	YGL046W
GLC3	YGR125W
GLC3	YJR149W
GLC3	YLR218C
GLC3	YLR402W
GLC3	YME1
GLC3	YMR210W
GLC3	YMR265C
GLC3	YMR316C-B
GLC3	YNL146W
GLC3	YOR008C-A
GLC3	YPL182C
GLC3	YRA2
GLC3	ZDS1
GLC7_damp	GLG1
GLC7_damp	GLG2
GLC7_damp	GOT1
GLC7_damp	GPG1
GLC7_damp	GRE1
GLC7_damp	GRE3
GLC7_damp	GSH2
GLC7_damp	GTB1
GLC7_damp	GTO3
GLC7_damp	GTT1
GLC7_damp	GUT1
GLC7_damp	GUT2
GLC7_damp	HAL5
GLC7_damp	HAM1
GLC7_damp	HBT1
GLC7_damp	HHO1
GLC7_damp	HIR1
GLC7_damp	HIR3
GLC7_damp	HKR1
GLC7_damp	HMO1
GLC7_damp	HMS2
GLC7_damp	HNT2
GLC7_damp	HOC1
GLC7_damp	HOG1
GLC7_damp	HOS1
GLC7_damp	HOS4
GLC7_damp	HSC82
GLC7_damp	HSE1
GLC7_damp	HST4
GLC7_damp	HSV2
GLC7_damp	HXT1
GLC7_damp	ICE2
GLC7_damp	ICP55
GLC7_damp	IES5
GLC7_damp	ILV6
GLC7_damp	INO4
GLC7_damp	INP2
GLC7_damp	INP51
GLC7_damp	IPT1
GLC7_damp	IRA2
GLC7_damp	IRC10
GLC7_damp	IRC16
GLC7_damp	IRC2
GLC7_damp	IRC7
GLC7_damp	ISU2
GLC7_damp	ISY1
GLC7_damp	ITR2
GLC7_damp	ITT1
GLC7_damp	IXR1
GLC7_damp	KAP122
GLC7_damp	KIN82
GLC7_damp	KTR5
GLC7_damp	KTR7
GLC7_damp	LDB18
GLC7_damp	LGE1
GLC7_damp	LIF1
GLC7_damp	LIN1
GLC7_damp	LRP1
GLC7_damp	LSM6
GLC7_damp	MAD3
GLC7_damp	MAK3
GLC7_damp	MAL11
GLC7_damp	MAL32
GLC7_damp	MBF1
GLC7_damp	MCX1
GLC7_damp	MEK1
GLC7_damp	MEP2
GLC7_damp	MET32
GLC7_damp	MET6
GLC7_damp	MET8
GLC7_damp	MGR1
GLC7_damp	MGR2
GLC7_damp	MGT1
GLC7_damp	MIG1
GLC7_damp	MIG2
GLC7_damp	MKC7
GLC7_damp	MLH1
GLC7_damp	MLH2
GLC7_damp	MLP2
GLC7_damp	MMM1
GLC7_damp	MMS1
GLC7_damp	MMS22
GLC7_damp	MNN4
GLC7_damp	MNT2
GLC7_damp	MNT4
GLC7_damp	MOH1
GLC7_damp	MPH1
GLC7_damp	MRC1
GLC7_damp	MRI1
GLC7_damp	MRN1
GLC7_damp	MRPL1
GLC7_damp	MSC2
GLC7_damp	MSC3
GLC7_damp	MSH2
GLC7_damp	MSP1
GLC7_damp	MTC4
GLC7_damp	MTC6
GLC7_damp	MTH1
GLC7_damp	MUD1
GLC7_damp	MUM3
GLC7_damp	MUS81
GLC7_damp	NAM7
GLC7_damp	NCA3
GLC7_damp	NCL1
GLC7_damp	NDJ1
GLC7_damp	NDT80
GLC7_damp	NFI1
GLC7_damp	NGR1
GLC7_damp	NHA1
GLC7_damp	NHP6A
GLC7_damp	NIP100
GLC7_damp	NIT1
GLC7_damp	NMD2
GLC7_damp	NOP12
GLC7_damp	NRK1
GLC7_damp	NST1
GLC7_damp	NTA1
GLC7_damp	NUM1
GLC7_damp	NUP100
GLC7_damp	NUP42
GLC7_damp	NUP53
GLC7_damp	NUR1
GLC7_damp	NUT1
GLC7_damp	OCA1
GLC7_damp	ODC2
GLC7_damp	OM45
GLC7_damp	OST3
GLC7_damp	OST5
GLC7_damp	OST6
GLC7_damp	PAM17
GLC7_damp	PAN2
GLC7_damp	PAU11
GLC7_damp	PAU8
GLC7_damp	PBP2
GLC7_damp	PBS2
GLC7_damp	PBY1
GLC7_damp	PCL6
GLC7_damp	PCL7
GLC7_damp	PCL9
GLC7_damp	PDA1
GLC7_damp	PDE2
GLC7_damp	PDR10
GLC7_damp	PDR11
GLC7_damp	PDR15
GLC7_damp	PEP1
GLC7_damp	PET10
GLC7_damp	PEX11
GLC7_damp	PEX13
GLC7_damp	PEX21
GLC7_damp	PEX27
GLC7_damp	PEX28
GLC7_damp	PHB1
GLC7_damp	PHB2
GLC7_damp	PHM7
GLC7_damp	PHO90
GLC7_damp	PIB1
GLC7_damp	PIG1
GLC7_damp	PKP2
GLC7_damp	PKR1
GLC7_damp	PLB1
GLC7_damp	PMT5
GLC7_damp	PMT6
GLC7_damp	POA1
GLC7_damp	POL32
GLC7_damp	PPE1
GLC7_damp	PPH21
GLC7_damp	PPH22
GLC7_damp	PPS1
GLC7_damp	PRM5
GLC7_damp	PRR2
GLC7_damp	PRY3
GLC7_damp	PSH1
GLC7_damp	PSK1
GLC7_damp	PSP2
GLC7_damp	PSY1
GLC7_damp	PTC4
GLC7_damp	PTH2
GLC7_damp	PTK1
GLC7_damp	PUG1
GLC7_damp	PUT1
GLC7_damp	PXL1
GLC7_damp	PYC1
GLC7_damp	PYC2
GLC7_damp	QCR10
GLC7_damp	QNQ1
GLC7_damp	RAD4
GLC7_damp	RAD5
GLC7_damp	RAD51
GLC7_damp	RAD52
GLC7_damp	RAD59
GLC7_damp	RAS2
GLC7_damp	RBD2
GLC7_damp	RBG1
GLC7_damp	RBK1
GLC7_damp	RBS1
GLC7_damp	RCK1
GLC7_damp	RCO1
GLC7_damp	RDI1
GLC7_damp	REC104
GLC7_damp	REI1
GLC7_damp	RFX1
GLC7_damp	RHB1
GLC7_damp	RHR2
GLC7_damp	RIM1
GLC7_damp	RIM101
GLC7_damp	RIM11
GLC7_damp	RIM13
GLC7_damp	RIM20
GLC7_damp	RIM4
GLC7_damp	RIM8
GLC7_damp	RMA1
GLC7_damp	RMD11
GLC7_damp	RMD5
GLC7_damp	RMD8
GLC7_damp	RNH203
GLC7_damp	RNP1
GLC7_damp	RPA14
GLC7_damp	RPL14A
GLC7_damp	RPL15B
GLC7_damp	RPL17B
GLC7_damp	RPL19B
GLC7_damp	RPL23A
GLC7_damp	RPL24B
GLC7_damp	RPL9A
GLC7_damp	RPN4
GLC7_damp	RPS0B
GLC7_damp	RPS10A
GLC7_damp	RPS10B
GLC7_damp	RPS21B
GLC7_damp	RPS24A
GLC7_damp	RPS27A
GLC7_damp	RPS29B
GLC7_damp	RPS30B
GLC7_damp	RPS8A
GLC7_damp	RRD1
GLC7_damp	RRI1
GLC7_damp	RRM3
GLC7_damp	RRP8
GLC7_damp	RTA1
GLC7_damp	RTF1
GLC7_damp	RTN1
GLC7_damp	RTN2
GLC7_damp	RTR2
GLC7_damp	RTT103
GLC7_damp	RTT107
GLC7_damp	SAC7
GLC7_damp	SAP190
GLC7_damp	SAW1
GLC7_damp	SCS7
GLC7_damp	SCW10
GLC7_damp	SEC66
GLC7_damp	SET2
GLC7_damp	SET3
GLC7_damp	SFL1
GLC7_damp	SGA1
GLC7_damp	SGF11
GLC7_damp	SGF29
GLC7_damp	SGF73
GLC7_damp	SGT2
GLC7_damp	SHC1
GLC7_damp	SHE3
GLC7_damp	SHM2
GLC7_damp	SHR5
GLC7_damp	SIF2
GLC7_damp	SIP4
GLC7_damp	SIZ1
GLC7_damp	SKG3
GLC7_damp	SKM1
GLC7_damp	SLM6
GLC7_damp	SLP1
GLC7_damp	SLT2
GLC7_damp	SLY41
GLC7_damp	SMF2
GLC7_damp	SMF3
GLC7_damp	SMK1
GLC7_damp	SML1
GLC7_damp	SMM1
GLC7_damp	SMP1
GLC7_damp	SNF4
GLC7_damp	SNL1
GLC7_damp	SNT1
GLC7_damp	SOK1
GLC7_damp	SOK2
GLC7_damp	SPE1
GLC7_damp	SPE2
GLC7_damp	SPE3
GLC7_damp	SPG4
GLC7_damp	SPL2
GLC7_damp	SPO21
GLC7_damp	SPR6
GLC7_damp	SPT2
GLC7_damp	SPT23
GLC7_damp	SPT3
GLC7_damp	SRO7
GLC7_damp	SRO77
GLC7_damp	SRS2
GLC7_damp	SSE2
GLC7_damp	SSH4
GLC7_damp	SSK2
GLC7_damp	SST2
GLC7_damp	STE13
GLC7_damp	STR2
GLC7_damp	SUL1
GLC7_damp	SUL2
GLC7_damp	SUM1
GLC7_damp	SUN4
GLC7_damp	SVS1
GLC7_damp	SWC3
GLC7_damp	SWC5
GLC7_damp	SWE1
GLC7_damp	SWF1
GLC7_damp	SWH1
GLC7_damp	SWI4
GLC7_damp	SWI6
GLC7_damp	SXM1
GLC7_damp	SYN8
GLC7_damp	SYP1
GLC7_damp	SYT1
GLC7_damp	TAD1
GLC7_damp	TDH2
GLC7_damp	TEL1
GLC7_damp	TGL2
GLC7_damp	THI22
GLC7_damp	THO1
GLC7_damp	TIM13
GLC7_damp	TMA16
GLC7_damp	TMA46
GLC7_damp	TMT1
GLC7_damp	TOF2
GLC7_damp	TOS1
GLC7_damp	TOS8
GLC7_damp	TPC1
GLC7_damp	TPK1
GLC7_damp	TRM3
GLC7_damp	TRR2
GLC7_damp	TRX2
GLC7_damp	TRX3
GLC7_damp	TUB3
GLC7_damp	TVP15
GLC7_damp	TVP23
GLC7_damp	UBA3
GLC7_damp	UBC13
GLC7_damp	UBP1
GLC7_damp	UBP13
GLC7_damp	UBP14
GLC7_damp	UBP15
GLC7_damp	UBX7
GLC7_damp	UGA2
GLC7_damp	UGA3
GLC7_damp	UIP3
GLC7_damp	UIP4
GLC7_damp	UME1
GLC7_damp	UME6
GLC7_damp	UPF3
GLC7_damp	UPS1
GLC7_damp	URA7
GLC7_damp	UTH1
GLC7_damp	VAC17
GLC7_damp	VBA2
GLC7_damp	VHS1
GLC7_damp	VPS29
GLC7_damp	VPS8
GLC7_damp	VTA1
GLC7_damp	VTC1
GLC7_damp	VTC3
GLC7_damp	WSC3
GLC7_damp	WSS1
GLC7_damp	XYL2
GLC7_damp	YAL018C
GLC7_damp	YAR028W
GLC7_damp	YAR047C
GLC7_damp	YBL029W
GLC7_damp	YBL053W
GLC7_damp	YBL062W
GLC7_damp	YBL081W
GLC7_damp	YBR013C
GLC7_damp	YBR027C
GLC7_damp	YBR064W
GLC7_damp	YBR100W
GLC7_damp	YBR141C
GLC7_damp	YBR174C
GLC7_damp	YBR204C
GLC7_damp	YBR224W
GLC7_damp	YBR226C
GLC7_damp	YBR238C
GLC7_damp	YBR246W
GLC7_damp	YBR259W
GLC7_damp	YBR271W
GLC7_damp	YBR287W
GLC7_damp	YBR300C
GLC7_damp	YCF1
GLC7_damp	YCL001W-A
GLC7_damp	YCL002C
GLC7_damp	YCL006C
GLC7_damp	YCL060C
GLC7_damp	YCR006C
GLC7_damp	YCR045C
GLC7_damp	YCR050C
GLC7_damp	YCR085W
GLC7_damp	YCR087W
GLC7_damp	YCR090C
GLC7_damp	YDL050C
GLC7_damp	YDL118W
GLC7_damp	YDL133W
GLC7_damp	YDL157C
GLC7_damp	YDL162C
GLC7_damp	YDL241W
GLC7_damp	YDR089W
GLC7_damp	YDR149C
GLC7_damp	YDR248C
GLC7_damp	YDR262W
GLC7_damp	YDR266C
GLC7_damp	YDR290W
GLC7_damp	YDR370C
GLC7_damp	YDR374C
GLC7_damp	YDR391C
GLC7_damp	YDR467C
GLC7_damp	YDR474C
GLC7_damp	YEH2
GLC7_damp	YEL1
GLC7_damp	YER079W
GLC7_damp	YER085C
GLC7_damp	YER087C-A
GLC7_damp	YER091C-A
GLC7_damp	YER097W
GLC7_damp	YER186C
GLC7_damp	YFL015C
GLC7_damp	YFR012W
GLC7_damp	YFR016C
GLC7_damp	YFR054C
GLC7_damp	YGL034C
GLC7_damp	YGL036W
GLC7_damp	YGL046W
GLC7_damp	YGL057C
GLC7_damp	YGL101W
GLC7_damp	YGL118C
GLC7_damp	YGL138C
GLC7_damp	YGL262W
GLC7_damp	YGR012W
GLC7_damp	YGR015C
GLC7_damp	YGR025W
GLC7_damp	YGR026W
GLC7_damp	YGR045C
GLC7_damp	YGR111W
GLC7_damp	YGR117C
GLC7_damp	YGR122W
GLC7_damp	YGR125W
GLC7_damp	YGR203W
GLC7_damp	YGR226C
GLC7_damp	YGR269W
GLC7_damp	YHR032W
GLC7_damp	YHR078W
GLC7_damp	YHR130C
GLC7_damp	YIL028W
GLC7_damp	YIL029C
GLC7_damp	YIL100W
GLC7_damp	YIL141W
GLC7_damp	YIR014W
GLC7_damp	YJL022W
GLC7_damp	YJL067W
GLC7_damp	YJL144W
GLC7_damp	YJL152W
GLC7_damp	YJL169W
GLC7_damp	YJL185C
GLC7_damp	YJL206C
GLC7_damp	YJL206C-A
GLC7_damp	YJL216C
GLC7_damp	YJL218W
GLC7_damp	YJR003C
GLC7_damp	YJR039W
GLC7_damp	YJR079W
GLC7_damp	YJR149W
GLC7_damp	YJU3
GLC7_damp	YKL027W
GLC7_damp	YKL091C
GLC7_damp	YKL123W
GLC7_damp	YKL200C
GLC7_damp	YKL215C
GLC7_damp	YKR023W
GLC7_damp	YLL023C
GLC7_damp	YLL058W
GLC7_damp	YLR049C
GLC7_damp	YLR050C
GLC7_damp	YLR073C
GLC7_damp	YLR149C
GLC7_damp	YLR224W
GLC7_damp	YLR296W
GLC7_damp	YLR297W
GLC7_damp	YLR356W
GLC7_damp	YLR392C
GLC7_damp	YLR407W
GLC7_damp	YLR415C
GLC7_damp	YLR416C
GLC7_damp	YLR422W
GLC7_damp	YLR434C
GLC7_damp	YLR446W
GLC7_damp	YLR456W
GLC7_damp	YME1
GLC7_damp	YML033W
GLC7_damp	YMR010W
GLC7_damp	YMR052C-A
GLC7_damp	YMR075C-A
GLC7_damp	YMR103C
GLC7_damp	YMR111C
GLC7_damp	YMR122C
GLC7_damp	YMR166C
GLC7_damp	YMR210W
GLC7_damp	YMR262W
GLC7_damp	YMR317W
GLC7_damp	YNL022C
GLC7_damp	YNL045W
GLC7_damp	YNL046W
GLC7_damp	YNL050C
GLC7_damp	YNL109W
GLC7_damp	YNR029C
GLC7_damp	YNR063W
GLC7_damp	YOL024W
GLC7_damp	YOL046C
GLC7_damp	YOL050C
GLC7_damp	YOL092W
GLC7_damp	YOL153C
GLC7_damp	YOP1
GLC7_damp	YOR055W
GLC7_damp	YOR088W
GLC7_damp	YOR186W
GLC7_damp	YOR246C
GLC7_damp	YOR248W
GLC7_damp	YOR277C
GLC7_damp	YOR292C
GLC7_damp	YOR304C-A
GLC7_damp	YOR318C
GLC7_damp	YOR338W
GLC7_damp	YOR345C
GLC7_damp	YOR376W
GLC7_damp	YPL035C
GLC7_damp	YPL062W
GLC7_damp	YPL068C
GLC7_damp	YPL088W
GLC7_damp	YPL107W
GLC7_damp	YPL108W
GLC7_damp	YPL168W
GLC7_damp	YPL182C
GLC7_damp	YPL205C
GLC7_damp	YPL216W
GLC7_damp	YPL247C
GLC7_damp	YPR012W
GLC7_damp	YPR045C
GLC7_damp	YPR076W
GLC7_damp	YPR089W
GLC7_damp	YPR114W
GLC7_damp	YPR170C
GLC7_damp	YRB30
GLC7_damp	YSC83
GLC7_damp	YSC84
GLC7_damp	YSP3
GLC7_damp	YUR1
GLC7_damp	ZRC1
GLC7_damp	ZTA1
GLC8	GRE1
GLC8	GSG1
GLC8	HEM2_damp
GLC8	IRC15
GLC8	MDM10
GLC8	NCS6
GLC8	NQM1
GLC8	PAA1
GLC8	PAP2
GLC8	PDR1
GLC8	PGS1_damp
GLC8	PMC1
GLC8	POL32
GLC8	RAD61
GLC8	RDI1
GLC8	RHR2
GLC8	RPL1B
GLC8	RTF1
GLC8	RTS1
GLC8	RTS2_damp
GLC8	SHS1
GLC8	SMI1
GLC8	SSB1
GLC8	SYM1
GLC8	TMA19
GLC8	TOR2_damp
GLC8	TSC13_damp
GLC8	UBP1
GLC8	UBR2
GLC8	YIA6
GLC8	YIR016W
GLC8	YLL054C
GLC8	apc5-CA
GLC8	cdc3-1
GLC8	cdc3-3
GLC8	tfc1-E447K
GLE2	GUP1
GLE2	HAL9
GLE2	HMI1
GLE2	HXK2
GLE2	IBI1
GLE2	IDP1
GLE2	IRC21
GLE2	IRS4
GLE2	LAS21
GLE2	LDB19
GLE2	LSM7
GLE2	MAK3
GLE2	MDL2
GLE2	MET22
GLE2	MNN2
GLE2	MNS1
GLE2	MRC1
GLE2	MSA2
GLE2	MSN4
GLE2	MTC4
GLE2	MUD1
GLE2	NEW1
GLE2	NTC20
GLE2	NUP53
GLE2	OPI1
GLE2	OST3
GLE2	PAT1
GLE2	PBS2
GLE2	PDB1
GLE2	PEF1
GLE2	PEP1
GLE2	PEX27
GLE2	PGM1
GLE2	PMA2
GLE2	PMT2
GLE2	PTC6
GLE2	PXA2
GLE2	RIM101
GLE2	RPA14
GLE2	RPN10
GLE2	RPS0B
GLE2	RPS16B
